"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"5452",2011-10-12,17,16,14,13,12,11,88,79,68,1025,1024,1023,10,10,10,21,13,NA,0,6,"",268
"5453",2011-10-13,20,16,11,15,13,10,100,86,64,1029,1026,1025,10,10,9,14,10,NA,0,5,"Rain",341
"5454",2011-10-14,16,12,9,10,7,4,100,74,48,1029,1028,1027,10,9,7,21,13,NA,0,2,"",67
"5455",2011-10-15,16,10,4,7,4,2,87,73,55,1027,1025,1023,NA,NA,NA,14,10,NA,0,NA,"",78
"5456",2011-10-16,19,10,2,9,6,2,100,79,49,1024,1023,1023,10,10,10,10,2,NA,0,NA,"Fog",307
"5457",2011-10-17,17,11,6,11,9,5,100,85,63,1024,1022,1018,10,8,4,11,6,NA,0,5,"",211
"5458",2011-10-18,16,12,9,13,10,8,100,91,72,1018,1015,1014,10,9,4,24,14,NA,0,6,"Rain",233
"5459",2011-10-19,14,9,4,8,6,3,100,83,54,1024,1019,1016,10,10,7,23,11,NA,0,4,"Rain",262
"5460",2011-10-20,12,7,2,6,2,-1,100,77,44,1029,1027,1024,10,10,10,19,10,NA,0,3,"",321
"5461",2011-10-21,12,6,-1,5,1,-1,100,78,47,1029,1027,1023,10,10,10,16,5,NA,0,1,"Fog",147
"5462",2011-10-22,12,6,1,7,4,0,100,89,71,1023,1019,1015,10,5,0,14,6,NA,0,5,"Fog",116
"5463",2011-10-23,19,11,4,9,6,4,100,80,46,1015,1012,1007,10,9,5,21,6,NA,0,NA,"Fog",133
"5464",2011-10-24,18,12,6,13,8,5,100,78,56,1007,1000,996,10,10,10,21,10,NA,0,6,"Rain",129
"5465",2011-10-25,15,12,9,13,11,8,100,89,72,1005,1000,997,10,10,5,19,11,NA,0,5,"Rain-Thunderstorm",190
"5466",2011-10-26,16,11,7,8,7,6,93,80,59,1011,1009,1005,10,10,10,21,14,NA,0,5,"",178
"5467",2011-10-27,17,12,7,11,8,5,88,77,59,1013,1009,1007,10,10,10,16,6,NA,0,6,"",132
"5468",2011-10-28,17,13,11,13,12,9,94,87,72,1024,1020,1014,10,10,10,11,3,NA,0,5,"Rain",152
"5469",2011-10-29,17,14,12,14,13,12,100,90,77,1024,1023,1022,10,10,6,13,5,NA,0,6,"Rain",193
"5470",2011-10-30,16,13,10,14,11,10,100,88,72,1024,1023,1022,10,8,0,13,6,NA,0,5,"Fog-Rain",218
"5471",2011-10-31,17,12,7,11,9,7,100,88,63,1021,1017,1013,10,9,6,16,5,NA,0,4,"Fog",145
"5472",2011-11-01,13,10,8,12,10,8,100,97,93,1016,1013,1012,10,6,0,11,5,NA,0,5,"Fog-Rain",187
"5473",2011-11-02,18,13,9,13,11,8,100,90,68,1015,1008,1001,10,4,0,19,8,NA,0,7,"Fog",128
"5474",2011-11-03,17,16,13,14,13,12,100,83,77,1001,998,994,10,9,3,16,11,NA,0,6,"Rain",159
"5475",2011-11-04,18,14,11,13,11,9,100,84,56,1001,999,995,10,10,10,23,13,NA,0,6,"Rain",153
"5476",2011-11-05,17,14,13,14,13,12,100,91,77,1009,1003,998,10,9,6,13,8,NA,0,6,"Rain",38
"5477",2011-11-06,15,13,12,13,11,9,100,84,72,1018,1014,1010,10,8,5,37,23,55,0,6,"",11
"5478",2011-11-07,12,11,10,9,8,8,94,86,77,1018,1016,1014,7,5,3,26,18,NA,0,8,"",46
"5479",2011-11-08,11,10,9,10,9,8,100,95,88,1016,1014,1013,10,5,3,11,6,NA,0,6,"Rain",140
"5480",2011-11-09,17,13,9,11,10,8,100,88,63,1019,1018,1016,10,8,4,13,6,NA,0,6,"Fog",151
"5481",2011-11-10,12,10,8,10,8,7,100,93,82,1019,1018,1017,10,6,0,16,6,NA,0,6,"Fog",93
"5482",2011-11-11,9,8,7,9,8,7,100,98,93,1021,1018,1017,8,2,0,16,13,NA,0,8,"Fog",109
"5483",2011-11-12,17,12,7,12,9,6,100,89,68,1028,1026,1021,8,4,1,13,3,NA,0,5,"Fog",96
"5484",2011-11-13,13,10,7,9,8,6,100,89,72,1028,1027,1025,10,8,4,23,8,NA,0,3,"",82
"5485",2011-11-14,13,9,5,6,5,4,100,86,62,1025,1022,1019,10,7,5,13,8,NA,0,6,"Fog",82
"5486",2011-11-15,7,4,3,5,3,2,100,94,81,1019,1017,1016,10,6,2,14,10,NA,0,5,"",78
"5487",2011-11-16,4,3,2,4,3,1,100,99,93,1020,1019,1017,6,1,0,13,8,NA,0,8,"Fog",102
"5488",2011-11-17,13,8,3,11,8,3,100,97,82,1024,1022,1019,10,6,1,10,3,NA,0,6,"Fog",184
"5489",2011-11-18,14,10,6,11,7,4,100,89,51,1023,1021,1018,10,4,0,10,3,NA,0,5,"Fog",136
"5490",2011-11-19,13,8,3,7,5,3,100,87,63,1018,1017,1016,10,8,1,11,3,NA,0,1,"Fog",86
"5491",2011-11-20,14,7,1,9,5,1,100,92,67,1020,1018,1017,10,5,0,8,2,NA,0,3,"Fog",4
"5492",2011-11-21,14,8,2,10,7,2,100,94,72,1017,1015,1014,10,4,0,6,2,NA,0,1,"Fog",59
"5493",2011-11-22,14,8,3,9,6,3,100,91,67,1022,1018,1015,8,5,0,8,2,NA,0,NA,"Fog",26
"5494",2011-11-23,13,9,6,11,9,5,100,95,82,1031,1027,1022,6,4,1,13,5,NA,0,5,"Fog",332
"5495",2011-11-24,10,8,7,10,8,6,100,95,93,1032,1031,1029,7,3,0,11,5,NA,0,7,"Fog",142
"5496",2011-11-25,9,7,4,8,6,4,100,95,87,1032,1029,1028,8,5,2,14,10,NA,0,7,"Fog-Rain",220
"5497",2011-11-26,8,7,5,7,6,5,100,96,93,1034,1032,1029,10,5,0,19,10,NA,0,7,"Fog",213
"5498",2011-11-27,14,10,6,11,8,5,100,91,77,1029,1026,1025,10,10,4,23,14,NA,0,6,"Rain",237
"5499",2011-11-28,9,6,3,8,6,2,100,96,87,1029,1026,1022,10,7,0,11,5,NA,0,5,"Fog",182
"5500",2011-11-29,11,8,5,10,6,4,100,92,82,1022,1018,1016,10,7,2,24,11,45,0,6,"Fog-Rain",194
"5501",2011-11-30,12,8,4,9,6,4,100,90,62,1028,1025,1020,10,9,6,13,8,NA,0,3,"Fog",206
"5502",2011-12-01,13,9,5,11,8,4,100,89,67,1021,1015,1008,10,9,3,27,14,48,0,6,"Fog-Rain",197
"5503",2011-12-02,12,8,5,10,6,2,94,82,58,1019,1014,1007,10,10,8,29,18,48,0,5,"Rain",262
"5504",2011-12-03,12,9,6,11,8,4,100,93,81,1018,1012,1008,10,10,5,29,18,50,0,6,"Rain",226
"5505",2011-12-04,13,11,9,12,11,7,100,92,82,1010,1006,998,10,9,4,37,19,58,0,6,"Rain",237
"5506",2011-12-05,9,6,3,7,4,2,93,83,66,1013,1010,1002,10,10,6,27,18,NA,0,4,"Rain",257
"5507",2011-12-06,9,7,5,6,4,3,100,85,71,1014,1012,1011,10,10,10,26,16,NA,0,6,"Rain",248
"5508",2011-12-07,11,8,6,8,7,4,93,85,71,1023,1014,1010,10,10,6,40,23,66,0,6,"Rain",258
"5509",2011-12-08,12,8,4,9,6,3,100,90,72,1025,1021,1014,10,10,6,32,14,53,0,6,"Rain",221
"5510",2011-12-09,11,9,7,9,8,6,100,93,87,1015,1014,1012,10,9,5,29,18,48,0,6,"Rain",248
"5511",2011-12-10,10,6,1,5,3,1,100,89,62,1019,1017,1015,10,10,10,13,5,NA,0,3,"",272
"5512",2011-12-11,10,3,-2,9,3,-2,100,99,93,1019,1013,1006,10,6,0,19,5,NA,0,5,"Fog-Rain",193
"5513",2011-12-12,10,8,5,9,5,3,100,84,66,1015,1010,1004,10,10,3,26,18,47,0,4,"Rain",232
"5514",2011-12-13,12,9,7,10,6,3,100,82,66,1009,1002,998,10,9,3,45,32,76,0,5,"Rain",219
"5515",2011-12-14,9,7,5,7,4,1,100,79,62,1007,1003,997,10,10,10,39,24,61,0,5,"Rain",220
"5516",2011-12-15,9,7,5,7,3,2,100,82,66,1009,1007,998,10,10,9,34,26,50,0,6,"Rain",222
"5517",2011-12-16,13,8,3,12,6,0,100,89,70,1001,989,978,10,9,6,47,34,74,0,5,"Rain",257
"5518",2011-12-17,8,4,2,4,2,1,100,88,71,1011,1008,1001,10,10,7,24,16,NA,0,3,"Rain-Thunderstorm",272
"5519",2011-12-18,5,3,1,2,1,-3,100,84,57,1018,1016,1012,10,10,10,21,14,NA,0,4,"Rain",279
"5520",2011-12-19,5,1,-2,5,1,-2,100,99,93,1022,1019,1013,10,6,0,21,11,NA,0,5,"Fog-Rain",224
"5521",2011-12-20,9,7,4,7,5,2,100,87,66,1021,1015,1011,10,9,5,26,13,NA,0,6,"Rain",280
"5522",2011-12-21,12,9,6,11,8,4,100,96,87,1023,1020,1017,10,7,3,19,11,NA,0,6,"Rain",255
"5523",2011-12-22,12,10,9,11,9,6,100,88,71,1029,1027,1024,10,9,6,26,14,35,0,6,"",291
"5524",2011-12-23,10,9,8,8,7,4,100,88,76,1029,1023,1016,10,9,7,29,11,50,0,7,"Rain",228
"5525",2011-12-24,9,6,3,4,2,1,93,80,66,1035,1031,1020,10,10,6,34,18,55,0,2,"Rain",276
"5526",2011-12-25,9,7,4,7,5,3,93,87,82,1038,1035,1033,10,10,10,16,10,NA,0,6,"",232
"5527",2011-12-26,12,7,2,7,5,2,100,88,67,1039,1038,1037,10,10,9,11,6,NA,0,5,"Fog",204
"5528",2011-12-27,4,1,-1,4,2,-1,100,100,100,1038,1036,1033,8,1,0,13,3,NA,0,7,"Fog",145
"5529",2011-12-28,7,3,0,6,3,0,100,97,87,1033,1028,1025,10,5,1,19,13,35,0,7,"",215
"5530",2011-12-29,8,6,3,5,2,1,87,82,66,1030,1027,1020,10,10,10,29,16,45,0,5,"Rain",253
"5531",2011-12-30,9,7,6,7,4,3,100,85,66,1022,1020,1016,10,9,3,29,19,NA,0,6,"Rain",265
"5532",2011-12-31,13,10,7,11,10,6,100,94,88,1017,1015,1014,10,9,3,26,14,NA,0,6,"Rain",250
"5533",2012-01-01,14,13,12,12,11,10,94,92,82,1016,1013,1009,10,9,3,34,19,60,0,6,"Rain",215
"5534",2012-01-02,11,7,4,10,6,2,100,84,66,1022,1014,1008,10,10,5,29,18,NA,0,6,"Rain",245
"5535",2012-01-03,12,8,4,11,7,2,94,86,76,1022,1016,1012,10,9,5,39,21,72,0,6,"Rain",218
"5536",2012-01-04,10,7,4,7,3,2,87,76,62,1026,1021,1015,10,10,10,29,19,50,0,4,"",251
"5537",2012-01-05,13,10,7,9,5,1,94,75,54,1016,1009,1003,10,9,3,50,32,84,0,5,"Rain",277
"5538",2012-01-06,8,6,3,2,1,-1,87,70,57,1028,1024,1016,10,10,10,24,16,NA,0,2,"",298
"5539",2012-01-07,11,8,5,9,6,2,94,82,66,1027,1025,1023,10,10,4,24,14,NA,0,6,"Rain",267
"5540",2012-01-08,8,7,7,4,4,2,81,75,66,1030,1027,1025,10,10,10,19,13,NA,0,7,"",296
"5541",2012-01-09,12,9,7,7,6,3,93,81,67,1034,1032,1030,10,10,10,14,8,NA,0,6,"Rain",266
"5542",2012-01-10,11,8,6,8,7,5,100,87,76,1036,1035,1034,10,9,8,13,8,NA,0,6,"",303
"5543",2012-01-11,12,7,3,7,4,2,93,76,51,1036,1035,1034,10,10,10,8,3,NA,0,6,"",298
"5544",2012-01-12,11,6,1,5,3,0,100,85,58,1034,1031,1029,10,10,8,19,6,NA,0,6,"Fog",234
"5545",2012-01-13,9,6,2,6,3,1,100,84,66,1031,1030,1030,10,9,8,14,10,NA,0,4,"Fog",3
"5546",2012-01-14,6,2,-1,1,-2,-4,93,76,49,1031,1028,1025,10,10,8,21,11,NA,0,1,"",55
"5547",2012-01-15,5,2,-1,-2,-3,-4,86,74,57,1025,1022,1021,NA,NA,NA,21,13,NA,0,NA,"",70
"5548",2012-01-16,5,2,-1,-3,-5,-7,80,63,45,1027,1023,1020,NA,NA,NA,19,11,NA,0,NA,"",77
"5549",2012-01-17,5,0,-5,-2,-5,-7,93,73,52,1031,1029,1027,9,9,9,8,3,NA,0,NA,"",144
"5550",2012-01-18,7,2,-2,6,2,-3,100,90,81,1032,1031,1029,10,6,3,21,8,NA,0,6,"",206
"5551",2012-01-19,13,10,7,10,9,6,100,90,76,1029,1025,1022,10,9,3,32,19,NA,0,7,"Rain",243
"5552",2012-01-20,9,8,7,7,5,2,93,81,71,1025,1023,1022,10,10,8,24,19,NA,0,6,"Rain",273
"5553",2012-01-21,13,10,8,10,8,5,94,83,71,1022,1018,1015,10,10,7,34,23,NA,0,6,"Rain",268
"5554",2012-01-22,11,9,8,6,4,3,81,73,66,1019,1018,1017,10,10,10,24,18,40,0,6,"",276
"5555",2012-01-23,9,7,4,5,4,3,100,84,66,1021,1020,1019,10,10,10,21,11,35,0,6,"Rain",276
"5556",2012-01-24,7,6,4,7,4,2,100,90,76,1024,1022,1019,10,7,1,14,10,NA,0,6,"Rain",249
"5557",2012-01-25,11,9,8,10,9,7,100,96,88,1020,1018,1016,10,7,2,11,6,37,0,6,"Rain",254
"5558",2012-01-26,10,7,3,9,6,3,100,92,76,1019,1015,1013,10,8,3,19,10,NA,0,6,"Rain",211
"5559",2012-01-27,10,5,0,4,2,0,100,84,54,1024,1023,1019,10,10,10,14,5,NA,0,2,"",217
"5560",2012-01-28,5,4,3,3,2,1,100,88,81,1028,1025,1023,10,10,10,13,8,NA,0,6,"Rain",1
"5561",2012-01-29,4,2,0,2,-1,-4,87,80,70,1028,1027,1027,10,9,8,24,14,NA,0,6,"",31
"5562",2012-01-30,1,0,0,-3,-4,-5,80,73,65,1027,1025,1022,9,8,7,11,6,NA,0,6,"",97
"5563",2012-01-31,1,-1,-2,-3,-4,-6,80,74,65,1024,1022,1021,10,8,4,19,13,NA,0,6,"",47
"5564",2012-02-01,-1,-3,-5,-4,-8,-12,86,69,54,1025,1024,1023,10,8,4,34,19,NA,0,2,"",37
"5565",2012-02-02,-2,-4,-7,-13,-14,-15,58,50,40,1031,1027,1025,NA,NA,NA,34,26,47,0,NA,"",30
"5566",2012-02-03,-2,-6,-9,-7,-14,-18,69,51,31,1036,1034,1031,10,10,9,26,16,NA,0,6,"Snow",12
"5567",2012-02-04,-2,-4,-7,-7,-11,-14,86,63,40,1038,1036,1034,10,10,10,14,8,NA,0,5,"",82
"5568",2012-02-05,-3,-6,-7,-9,-13,-14,80,58,43,1034,1029,1027,10,9,3,19,10,NA,0,6,"Snow",126
"5569",2012-02-06,-1,-3,-6,-9,-12,-15,74,52,34,1033,1032,1032,10,10,9,10,5,NA,0,6,"",30
"5570",2012-02-07,-2,-6,-9,-10,-15,-21,80,51,24,1036,1035,1033,10,7,3,35,13,NA,0,5,"Snow",34
"5571",2012-02-08,-2,-4,-7,-8,-10,-11,86,71,55,1036,1034,1034,10,9,3,29,23,NA,0,5,"Snow",38
"5572",2012-02-09,1,-4,-8,-6,-9,-10,93,70,44,1037,1036,1034,10,7,5,24,10,NA,0,6,"",9
"5573",2012-02-10,0,-3,-6,-7,-9,-11,86,67,44,1036,1035,1033,10,8,5,23,14,NA,0,1,"",43
"5574",2012-02-11,0,-4,-8,-10,-13,-16,79,57,30,1033,1032,1030,9,9,9,24,14,NA,0,NA,"",32
"5575",2012-02-12,1,-4,-9,-5,-11,-13,79,60,35,1033,1032,1030,9,8,6,16,13,NA,0,7,"",2
"5576",2012-02-13,5,2,-1,3,0,-5,100,87,75,1031,1026,1019,10,6,0,14,8,NA,0,6,"Fog-Rain",297
"5577",2012-02-14,7,6,3,3,2,0,93,82,61,1023,1021,1018,10,9,6,26,16,NA,0,6,"Rain",337
"5578",2012-02-15,9,6,3,4,3,2,93,82,66,1026,1023,1021,10,10,10,29,18,NA,0,6,"Rain",309
"5579",2012-02-16,8,7,5,4,3,2,87,80,71,1029,1027,1026,10,10,10,23,14,NA,0,6,"",312
"5580",2012-02-17,9,6,2,7,4,0,100,86,76,1028,1026,1024,10,8,3,16,10,NA,0,6,"",249
"5581",2012-02-18,10,8,7,8,7,6,100,90,76,1023,1019,1014,10,7,2,21,11,NA,0,6,"Rain",231
"5582",2012-02-19,8,4,1,6,-2,-6,93,68,43,1032,1023,1014,10,10,9,29,16,48,0,3,"Rain",319
"5583",2012-02-20,7,1,-4,0,-4,-7,100,70,39,1036,1034,1032,10,10,10,8,3,NA,0,1,"",223
"5584",2012-02-21,9,2,-4,-2,-4,-5,93,69,43,1034,1033,1032,10,10,10,13,5,NA,0,1,"",220
"5585",2012-02-22,9,2,-4,0,-2,-5,100,72,43,1033,1030,1027,10,9,7,16,6,NA,0,6,"",216
"5586",2012-02-23,12,8,5,10,7,-2,100,88,57,1029,1027,1025,10,7,1,23,11,NA,0,7,"Rain",240
"5587",2012-02-24,15,12,9,10,9,8,100,87,67,1030,1029,1029,10,7,1,11,8,NA,0,7,"Fog",290
"5588",2012-02-25,11,9,8,9,8,6,94,89,82,1030,1027,1025,10,7,5,16,8,NA,0,7,"",322
"5589",2012-02-26,11,7,4,6,3,1,87,71,54,1029,1027,1026,10,10,8,14,8,NA,0,6,"",20
"5590",2012-02-27,13,7,1,5,3,0,100,78,51,1029,1028,1026,10,8,6,14,5,NA,0,5,"Fog",250
"5591",2012-02-28,12,9,6,7,6,4,93,79,67,1027,1026,1025,10,10,10,11,6,NA,0,7,"",225
"5592",2012-02-29,15,9,4,8,6,3,93,82,59,1026,1025,1024,10,8,4,16,5,NA,0,5,"Fog",78
"5593",2012-03-01,11,9,8,8,8,7,100,91,82,1026,1024,1023,9,4,0,14,10,NA,0,7,"Fog",50
"5594",2012-03-02,11,9,8,8,8,6,100,88,76,1026,1024,1022,10,6,1,10,5,NA,0,6,"",110
"5595",2012-03-03,10,8,5,8,6,4,100,89,76,1025,1023,1021,10,6,0,16,8,NA,0,6,"Fog",198
"5596",2012-03-04,11,8,5,8,6,1,100,88,71,1025,1019,1012,10,8,1,35,11,58,0,6,"Fog-Rain",204
"5597",2012-03-05,9,6,3,3,0,-1,87,67,50,1023,1021,1019,10,10,9,37,24,58,0,4,"Rain",287
"5598",2012-03-06,7,4,1,4,2,0,93,82,71,1027,1024,1020,10,10,6,26,14,NA,0,6,"Rain",296
"5599",2012-03-07,7,3,0,6,2,-1,100,88,70,1028,1023,1018,10,6,3,27,11,NA,0,6,"Rain",226
"5600",2012-03-08,10,6,1,3,1,-2,93,68,46,1037,1031,1022,10,10,10,21,13,NA,0,5,"",314
"5601",2012-03-09,14,7,-1,4,1,-2,100,69,41,1039,1037,1036,10,10,10,10,6,NA,0,4,"",254
"5602",2012-03-10,13,10,7,8,6,3,82,74,58,1038,1037,1036,10,10,10,16,8,NA,0,6,"",330
"5603",2012-03-11,13,9,6,8,7,3,93,79,58,1037,1035,1034,10,8,3,21,11,NA,0,6,"",4
"5604",2012-03-12,17,11,5,8,6,3,93,74,48,1034,1033,1031,9,7,6,16,10,NA,0,NA,"",20
"5605",2012-03-13,15,11,7,8,7,6,93,79,55,1032,1031,1030,9,5,1,21,11,NA,0,5,"",35
"5606",2012-03-14,16,9,3,6,5,2,100,76,52,1031,1029,1028,9,5,3,14,10,NA,0,NA,"",45
"5607",2012-03-15,22,12,2,7,4,1,100,67,27,1028,1025,1023,9,5,3,13,5,NA,0,1,"Fog",154
"5608",2012-03-16,24,14,4,8,6,3,100,66,29,1024,1020,1017,10,7,4,21,6,NA,0,NA,"Fog",223
"5609",2012-03-17,12,10,8,8,7,5,93,82,67,1019,1017,1014,10,6,3,23,11,NA,0,6,"Rain",221
"5610",2012-03-18,11,9,7,6,5,3,93,81,62,1022,1017,1014,10,10,10,14,10,27,0,6,"Rain",239
"5611",2012-03-19,11,7,2,4,1,-2,87,69,43,1036,1030,1023,10,9,6,21,14,NA,0,5,"Rain",14
"5612",2012-03-20,13,7,0,2,-1,-2,93,62,36,1037,1035,1034,10,10,10,13,5,NA,0,3,"",15
"5613",2012-03-21,18,10,3,3,1,-2,87,55,26,1035,1032,1028,9,9,9,26,10,40,0,NA,"",52
"5614",2012-03-22,21,13,7,6,3,0,76,52,31,1029,1026,1024,NA,NA,NA,13,6,NA,0,NA,"",67
"5615",2012-03-23,21,12,4,6,3,1,93,57,28,1026,1025,1024,9,7,6,13,6,NA,0,NA,"",2
"5616",2012-03-24,21,13,6,7,5,2,87,57,35,1027,1025,1024,9,8,6,14,6,NA,0,NA,"",22
"5617",2012-03-25,21,14,8,10,7,4,87,60,35,1031,1029,1027,9,7,4,21,13,NA,0,NA,"",32
"5618",2012-03-26,21,14,8,9,3,-3,77,48,20,1032,1031,1030,9,7,7,26,14,NA,0,NA,"",40
"5619",2012-03-27,21,13,7,5,2,0,66,44,27,1033,1032,1030,NA,NA,NA,24,16,NA,0,NA,"",44
"5620",2012-03-28,20,14,8,8,6,3,76,54,40,1031,1029,1026,9,8,7,23,16,NA,0,NA,"",37
"5621",2012-03-29,20,14,8,7,4,0,82,52,26,1027,1025,1023,9,7,4,23,14,48,0,NA,"",13
"5622",2012-03-30,19,12,5,7,5,2,93,62,40,1025,1023,1019,NA,NA,NA,21,11,35,0,NA,"",2
"5623",2012-03-31,12,9,6,7,6,2,100,77,62,1020,1017,1015,10,7,3,27,10,NA,0,6,"Fog",34
"5624",2012-04-01,13,7,2,1,-2,-6,81,53,28,1019,1017,1015,10,10,10,26,19,34,0,5,"",45
"5625",2012-04-02,17,9,2,1,-1,-3,75,49,29,1015,1010,1005,NA,NA,NA,14,10,NA,0,NA,"",42
"5626",2012-04-03,18,10,2,5,1,-1,87,58,30,1005,1003,1001,10,10,9,19,6,NA,0,3,"Rain-Thunderstorm",267
"5627",2012-04-04,13,8,4,6,4,1,93,71,47,1011,1007,1004,10,10,10,16,8,NA,0,5,"Rain",281
"5628",2012-04-05,12,8,5,6,4,3,93,78,66,1014,1013,1011,8,6,4,26,13,NA,0,6,"",21
"5629",2012-04-06,14,10,6,4,3,0,81,65,44,1014,1012,1010,9,5,3,24,19,NA,0,6,"",23
"5630",2012-04-07,13,8,4,6,0,-7,82,57,45,1013,1010,1009,10,10,10,26,11,NA,0,6,"",356
"5631",2012-04-08,11,4,-1,5,-1,-4,87,59,40,1018,1015,1013,10,10,10,21,13,24,0,5,"Rain",282
"5632",2012-04-09,12,11,9,9,7,5,88,79,60,1013,1006,999,26,11,10,32,16,NA,1.02,7,"Rain",224
"5633",2012-04-10,12,9,6,9,6,5,94,80,67,998,995,994,19,10,4,26,19,39,7.11,6,"Rain",226
"5634",2012-04-11,13,8,3,6,4,2,100,80,51,1002,1000,998,26,11,10,26,11,32,0.51,5,"Rain",233
"5635",2012-04-12,14,9,3,6,4,1,95,73,39,1005,1003,1002,26,11,10,29,8,NA,2.03,4,"Rain",288
"5636",2012-04-13,14,8,1,5,2,-1,100,69,36,1006,1005,1003,26,11,10,16,5,NA,1.02,4,"Fog-Rain",329
"5637",2012-04-14,14,9,4,5,3,2,93,69,41,1006,1003,1002,19,11,10,26,10,NA,0,5,"",38
"5638",2012-04-15,11,8,5,3,1,-2,87,64,37,1019,1012,1006,31,11,10,37,26,66,0,6,"",12
"5639",2012-04-16,11,7,3,0,-2,-5,75,54,29,1024,1022,1019,26,14,10,29,24,NA,0,4,"",13
"5640",2012-04-17,10,4,-1,7,1,-3,100,77,46,1022,1011,1001,26,11,6,32,10,52,6.1,5,"Rain",201
"5641",2012-04-18,11,8,4,7,5,4,93,83,61,1001,992,986,26,11,6,35,18,55,3.05,6,"Rain",205
"5642",2012-04-19,15,9,4,5,4,2,94,76,39,994,990,987,26,10,10,29,13,50,0.25,5,"Rain",220
"5643",2012-04-20,14,10,5,7,4,2,93,74,44,999,997,994,26,11,10,27,11,NA,1.02,4,"Rain",233
"5644",2012-04-21,13,9,6,7,5,4,93,78,58,1006,1001,999,26,11,5,26,16,NA,3.05,5,"Rain",235
"5645",2012-04-22,13,9,4,6,4,3,93,74,41,1009,1008,1006,31,11,10,34,14,55,0.51,3,"Rain",236
"5646",2012-04-23,11,8,4,8,5,3,93,84,71,1009,999,992,31,11,5,34,14,55,8.89,5,"Rain",193
"5647",2012-04-24,12,9,6,7,5,2,93,78,42,1003,996,990,26,10,8,35,16,53,4.06,5,"Rain",269
"5648",2012-04-25,12,9,6,9,6,4,93,82,55,1003,997,993,31,11,7,32,18,52,5.08,6,"Rain",181
"5649",2012-04-26,16,12,9,10,7,5,88,72,48,1010,1003,995,31,11,8,35,24,53,4.06,6,"Rain",194
"5650",2012-04-27,14,11,9,9,7,4,88,74,51,1016,1014,1011,31,12,10,19,13,NA,0.25,6,"Rain",168
"5651",2012-04-28,14,12,11,12,11,9,94,92,82,1012,1008,1002,19,7,3,24,11,NA,2.03,6,"Rain",15
"5652",2012-04-29,18,14,12,12,9,6,94,69,45,1011,1004,998,31,11,4,39,19,61,5.08,5,"Rain",176
"5653",2012-04-30,19,14,8,11,8,6,88,69,40,1013,1012,1010,31,11,10,29,8,NA,0.51,5,"Rain",116
"5654",2012-05-01,19,14,10,11,7,3,94,65,27,1019,1016,1011,18,10,10,14,8,NA,0,4,"",204
"5655",2012-05-02,13,11,9,10,8,4,94,79,52,1019,1017,1015,18,10,7,19,10,NA,2.03,6,"Rain",336
"5656",2012-05-03,20,14,9,11,8,5,100,75,34,1015,1012,1008,31,8,3,19,6,NA,3.05,5,"Rain",226
"5657",2012-05-04,19,14,9,13,10,7,94,78,56,1008,1005,1002,31,12,10,23,6,NA,2.03,6,"Rain",210
"5658",2012-05-05,18,13,9,11,9,7,100,82,48,1006,1004,1003,26,10,3,21,10,NA,11.94,5,"Rain-Thunderstorm",268
"5659",2012-05-06,14,12,9,9,8,6,100,80,56,1015,1009,1006,19,9,5,16,10,NA,0.76,7,"Rain",3
"5660",2012-05-07,18,12,6,9,7,5,100,71,43,1018,1016,1014,26,10,6,19,6,NA,0,4,"Fog",175
"5661",2012-05-08,18,14,12,14,11,6,94,73,60,1014,1011,1009,26,11,6,26,11,NA,0.51,6,"Rain",185
"5662",2012-05-09,22,18,14,15,13,13,100,78,53,1016,1013,1010,26,10,5,27,18,NA,0,6,"Rain",217
"5663",2012-05-10,28,21,15,17,14,12,88,66,44,1019,1016,1015,31,13,10,26,11,NA,0,5,"",198
"5664",2012-05-11,19,16,13,16,13,6,88,75,50,1029,1023,1019,31,12,10,26,10,NA,5.08,6,"Rain",294
"5665",2012-05-12,16,13,9,7,4,1,76,58,33,1035,1033,1029,31,11,10,24,18,NA,0,4,"Rain",17
"5666",2012-05-13,15,10,5,4,2,0,81,56,27,1035,1031,1025,26,14,10,23,16,NA,0,2,"",42
"5667",2012-05-14,20,12,3,5,3,0,93,56,28,1025,1019,1014,26,23,19,19,6,NA,0,NA,"",268
"5668",2012-05-15,12,9,6,6,4,2,93,69,45,1021,1016,1013,26,11,10,45,16,69,6.1,5,"Rain-Thunderstorm",295
"5669",2012-05-16,16,10,5,5,1,-2,93,58,25,1027,1025,1021,26,12,10,19,10,NA,0,3,"",327
"5670",2012-05-17,16,10,4,5,2,0,81,55,37,1025,1017,1006,31,17,10,26,10,NA,0,NA,"Rain",100
"5671",2012-05-18,18,13,9,11,8,4,88,66,45,1010,1007,1004,31,11,10,32,13,48,0.25,6,"",202
"5672",2012-05-19,19,13,8,14,10,6,94,76,50,1011,1009,1006,19,11,6,16,8,NA,6.1,5,"Rain-Thunderstorm",76
